Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 18/08/2021
TIME       : 20:27:53
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Rabingha_Baro_210818202752_BX059.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =BB00-BX059  219.
  Instrument number       =          UTC+1     
                          =0
  Location                =Rabingha_Baro
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Series settings]
  Serial number           =BB00-BX059  219.
  Instrument number       =          UTC+1     
  Location                =Rabingha_Baro
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =00:00:17 25/03/21
  End date / time         =00:00:13 18/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


Date/time;Pressure[cmH2O];Temperature[°C]
2021/04/15 07:00:00;993,675;27,140
2021/04/15 08:00:00;994,250;27,373
2021/04/15 09:00:00;994,675;27,787
2021/04/15 10:00:00;994,725;28,297
2021/04/15 11:00:00;994,375;29,357
2021/04/15 12:00:00;993,550;29,750
2021/04/15 13:00:00;992,300;31,030
2021/04/15 14:00:00;991,050;32,343
2021/04/15 15:00:00;989,800;33,047
2021/04/15 16:00:00;989,150;32,513
2021/04/15 17:00:00;988,450;31,287
2021/04/15 18:00:00;988,575;30,437
2021/04/15 19:00:00;989,275;29,950
2021/04/15 20:00:00;989,700;29,937
2021/04/15 21:00:00;990,450;29,973
2021/04/15 22:00:00;991,400;30,030
2021/04/15 23:00:00;991,575;29,797
2021/04/16 00:00:00;991,100;29,577
2021/04/16 01:00:00;990,400;29,257
2021/04/16 02:00:00;989,900;28,967
2021/04/16 03:00:00;989,575;28,717
2021/04/16 04:00:00;989,900;28,380
2021/04/16 05:00:00;990,175;28,170
2021/04/16 06:00:00;990,875;28,123
2021/04/16 07:00:00;991,550;27,983
2021/04/16 08:00:00;992,600;28,117
2021/04/16 09:00:00;992,875;28,560
2021/04/16 10:00:00;992,600;29,217
2021/04/16 11:00:00;991,825;29,990
2021/04/16 12:00:00;990,825;31,030
2021/04/16 13:00:00;989,575;31,473
2021/04/16 14:00:00;988,800;33,320
2021/04/16 15:00:00;987,850;33,967
2021/04/16 16:00:00;987,450;33,163
2021/04/16 17:00:00;987,450;31,880
2021/04/16 18:00:00;987,675;30,577
2021/04/16 19:00:00;988,150;29,583
2021/04/16 20:00:00;989,225;28,677
2021/04/16 21:00:00;989,875;29,140
2021/04/16 22:00:00;990,225;29,200
2021/04/16 23:00:00;990,225;29,147
2021/04/17 00:00:00;990,050;29,023
2021/04/17 01:00:00;990,075;28,750
2021/04/17 02:00:00;989,700;28,450
2021/04/17 03:00:00;989,350;28,130
2021/04/17 04:00:00;989,525;27,757
2021/04/17 05:00:00;990,475;27,467
2021/04/17 06:00:00;991,200;27,780
2021/04/17 07:00:00;992,025;27,343
2021/04/17 08:00:00;992,675;27,297
2021/04/17 09:00:00;993,025;27,937
2021/04/17 10:00:00;992,500;28,750
2021/04/17 11:00:00;992,050;29,780
2021/04/17 12:00:00;991,050;31,233
2021/04/17 13:00:00;989,875;31,880
2021/04/17 14:00:00;988,875;33,273
2021/04/17 15:00:00;988,325;34,687
2021/04/17 16:00:00;987,200;34,037
2021/04/17 17:00:00;986,850;31,903
2021/04/17 18:00:00;987,450;30,880
2021/04/17 19:00:00;987,800;30,397
2021/04/17 20:00:00;989,325;29,200
2021/04/17 21:00:00;989,450;29,257
2021/04/17 22:00:00;989,700;29,663
2021/04/17 23:00:00;990,275;29,740
2021/04/18 00:00:00;990,050;29,640
2021/04/18 01:00:00;990,000;29,513
2021/04/18 02:00:00;990,225;29,343
2021/04/18 03:00:00;990,350;29,130
2021/04/18 04:00:00;990,650;28,943
2021/04/18 05:00:00;991,375;28,763
2021/04/18 06:00:00;993,600;28,653
2021/04/18 07:00:00;993,200;27,967
2021/04/18 08:00:00;992,675;27,200
2021/04/18 09:00:00;993,500;27,013
2021/04/18 10:00:00;993,500;27,623
2021/04/18 11:00:00;993,000;28,553
2021/04/18 12:00:00;992,475;30,030
2021/04/18 13:00:00;991,400;30,967
2021/04/18 14:00:00;990,225;32,403
2021/04/18 15:00:00;989,700;33,437
2021/04/18 16:00:00;988,925;32,757
2021/04/18 17:00:00;989,150;31,577
2021/04/18 18:00:00;989,275;31,210
2021/04/18 19:00:00;989,650;29,403
2021/04/18 20:00:00;990,275;28,647
2021/04/18 21:00:00;991,300;28,700
2021/04/18 22:00:00;991,575;28,687
2021/04/18 23:00:00;991,900;28,880
2021/04/19 00:00:00;992,025;28,890
2021/04/19 01:00:00;991,475;28,773
2021/04/19 02:00:00;991,100;28,653
2021/04/19 03:00:00;991,075;28,473
2021/04/19 04:00:00;991,425;28,357
2021/04/19 05:00:00;991,650;28,117
2021/04/19 06:00:00;992,300;28,117
2021/04/19 07:00:00;993,500;27,950
2021/04/19 08:00:00;993,675;28,273
2021/04/19 09:00:00;994,425;28,750
2021/04/19 10:00:00;994,125;29,670
2021/04/19 11:00:00;993,900;31,007
2021/04/19 12:00:00;993,075;32,450
2021/04/19 13:00:00;991,700;32,810
2021/04/19 14:00:00;990,525;33,670
2021/04/19 15:00:00;989,575;33,647
2021/04/19 16:00:00;989,050;33,163
2021/04/19 17:00:00;988,975;32,130
2021/04/19 18:00:00;990,100;31,200
2021/04/19 19:00:00;990,350;29,850
2021/04/19 20:00:00;990,250;28,843
2021/04/19 21:00:00;990,875;28,653
2021/04/19 22:00:00;991,700;28,593
2021/04/19 23:00:00;991,875;28,523
2021/04/20 00:00:00;991,725;28,437
2021/04/20 01:00:00;991,650;28,413
2021/04/20 02:00:00;991,375;28,403
2021/04/20 03:00:00;991,000;28,380
2021/04/20 04:00:00;991,125;28,310
2021/04/20 05:00:00;991,850;28,187
2021/04/20 06:00:00;992,000;28,083
2021/04/20 07:00:00;992,850;28,147
2021/04/20 08:00:00;993,850;28,210
2021/04/20 09:00:00;993,550;28,617
2021/04/20 10:00:00;993,325;29,450
2021/04/20 11:00:00;992,775;30,843
2021/04/20 12:00:00;991,825;31,560
2021/04/20 13:00:00;990,825;32,233
2021/04/20 14:00:00;989,275;32,710
2021/04/20 15:00:00;988,325;33,653
2021/04/20 16:00:00;987,375;32,623
2021/04/20 17:00:00;987,150;32,193
2021/04/20 18:00:00;987,800;30,623
2021/04/20 19:00:00;988,575;29,600
2021/04/20 20:00:00;989,775;28,920
2021/04/20 21:00:00;990,350;29,357
2021/04/20 22:00:00;991,000;29,380
2021/04/20 23:00:00;991,100;29,333
2021/04/21 00:00:00;990,575;29,187
2021/04/21 01:00:00;990,650;29,047
2021/04/21 02:00:00;990,725;28,867
2021/04/21 03:00:00;990,575;28,600
2021/04/21 04:00:00;990,950;28,303
2021/04/21 05:00:00;991,350;28,100
2021/04/21 06:00:00;992,600;28,100
2021/04/21 07:00:00;993,550;27,373
2021/04/21 08:00:00;993,850;27,427
2021/04/21 09:00:00;994,125;28,077
2021/04/21 10:00:00;993,425;28,687
2021/04/21 11:00:00;993,175;29,797
2021/04/21 12:00:00;992,475;30,820
2021/04/21 13:00:00;991,100;31,897
2021/04/21 14:00:00;990,000;33,153
2021/04/21 15:00:00;989,275;33,420
2021/04/21 16:00:00;988,625;33,350
2021/04/21 17:00:00;988,025;32,100
2021/04/21 18:00:00;988,750;30,750
2021/04/21 19:00:00;989,825;29,490
2021/04/21 20:00:00;990,750;29,920
2021/04/21 21:00:00;991,400;30,210
2021/04/21 22:00:00;991,700;30,217
2021/04/21 23:00:00;991,650;30,053
2021/04/22 00:00:00;991,000;29,960
2021/04/22 01:00:00;990,525;29,750
2021/04/22 02:00:00;990,175;29,513
2021/04/22 03:00:00;990,100;29,310
2021/04/22 04:00:00;990,925;29,153
2021/04/22 05:00:00;991,850;28,920
2021/04/22 06:00:00;992,775;29,013
2021/04/22 07:00:00;993,500;28,903
2021/04/22 08:00:00;994,325;28,857
2021/04/22 09:00:00;994,500;28,880
2021/04/22 10:00:00;994,125;29,710
2021/04/22 11:00:00;993,900;30,850
2021/04/22 12:00:00;992,350;31,693
2021/04/22 13:00:00;991,050;32,950
2021/04/22 14:00:00;989,525;33,437
2021/04/22 15:00:00;988,200;32,903
2021/04/22 16:00:00;987,925;31,623
2021/04/22 17:00:00;988,575;30,367
2021/04/22 18:00:00;989,800;29,240
2021/04/22 19:00:00;990,175;28,467
2021/04/22 20:00:00;990,900;28,177
2021/04/22 21:00:00;992,425;28,210
2021/04/22 22:00:00;992,225;28,100
2021/04/22 23:00:00;992,175;28,053
2021/04/23 00:00:00;991,700;28,000
2021/04/23 01:00:00;991,250;27,943
2021/04/23 02:00:00;990,825;27,943
2021/04/23 03:00:00;991,600;27,867
2021/04/23 04:00:00;991,725;27,780
2021/04/23 05:00:00;991,600;27,403
2021/04/23 06:00:00;992,425;27,600
2021/04/23 07:00:00;993,200;27,310
2021/04/23 08:00:00;993,725;27,880
2021/04/23 09:00:00;994,550;28,223
2021/04/23 10:00:00;995,325;29,030
2021/04/23 11:00:00;994,375;29,903
2021/04/23 12:00:00;993,175;30,577
2021/04/23 13:00:00;992,000;31,630
2021/04/23 14:00:00;990,450;34,123
2021/04/23 15:00:00;989,625;33,937
2021/04/23 16:00:00;989,150;32,827
2021/04/23 17:00:00;989,275;31,700
2021/04/23 18:00:00;989,150;31,053
2021/04/23 19:00:00;990,000;30,047
2021/04/23 20:00:00;991,000;29,547
2021/04/23 21:00:00;991,475;29,380
2021/04/23 22:00:00;992,525;29,273
2021/04/23 23:00:00;991,950;29,210
2021/04/24 00:00:00;991,775;29,153
2021/04/24 01:00:00;991,050;29,100
2021/04/24 02:00:00;990,300;28,937
2021/04/24 03:00:00;989,775;28,803
2021/04/24 04:00:00;989,925;28,630
2021/04/24 05:00:00;991,000;28,473
2021/04/24 06:00:00;991,300;28,437
2021/04/24 07:00:00;991,875;28,077
2021/04/24 08:00:00;992,125;28,233
2021/04/24 09:00:00;992,425;28,693
2021/04/24 10:00:00;992,200;29,413
2021/04/24 11:00:00;992,000;30,177
2021/04/24 12:00:00;991,225;30,750
2021/04/24 13:00:00;990,350;32,123
2021/04/24 14:00:00;988,800;33,850
2021/04/24 15:00:00;987,625;32,623
2021/04/24 16:00:00;987,925;30,757
2021/04/24 17:00:00;988,150;29,623
2021/04/24 18:00:00;993,375;28,130
2021/04/24 19:00:00;994,075;27,153
2021/04/24 20:00:00;993,600;26,060
2021/04/24 21:00:00;993,775;25,473
2021/04/24 22:00:00;992,875;25,210
2021/04/24 23:00:00;993,475;25,223
2021/04/25 00:00:00;992,050;25,153
2021/04/25 01:00:00;992,775;25,047
2021/04/25 02:00:00;992,000;25,030
2021/04/25 03:00:00;991,400;24,967
2021/04/25 04:00:00;992,050;24,983
2021/04/25 05:00:00;992,050;24,973
2021/04/25 06:00:00;992,200;25,607
2021/04/25 07:00:00;993,125;26,030
2021/04/25 08:00:00;994,900;26,810
2021/04/25 09:00:00;995,150;27,820
2021/04/25 10:00:00;995,250;28,507
2021/04/25 11:00:00;994,850;29,320
2021/04/25 12:00:00;993,775;30,670
2021/04/25 13:00:00;992,475;32,263
2021/04/25 14:00:00;991,350;33,607
2021/04/25 15:00:00;990,400;34,013
2021/04/25 16:00:00;990,000;33,560
2021/04/25 17:00:00;989,800;32,273
2021/04/25 18:00:00;990,450;30,630
2021/04/25 19:00:00;990,750;29,507
2021/04/25 20:00:00;991,175;29,193
2021/04/25 21:00:00;991,825;29,030
2021/04/25 22:00:00;992,600;28,797
2021/04/25 23:00:00;993,125;28,653
2021/04/26 00:00:00;992,650;28,537
2021/04/26 01:00:00;991,900;28,320
2021/04/26 02:00:00;991,400;28,070
2021/04/26 03:00:00;991,250;27,827
2021/04/26 04:00:00;991,550;27,530
2021/04/26 05:00:00;992,125;27,250
2021/04/26 06:00:00;992,725;27,607
2021/04/26 07:00:00;993,325;27,653
2021/04/26 08:00:00;994,200;28,007
2021/04/26 09:00:00;994,625;28,810
2021/04/26 10:00:00;994,550;29,780
2021/04/26 11:00:00;993,900;30,653
2021/04/26 12:00:00;992,950;31,810
2021/04/26 13:00:00;991,650;32,820
2021/04/26 14:00:00;990,650;34,397
2021/04/26 15:00:00;989,275;34,013
2021/04/26 16:00:00;988,100;33,263
2021/04/26 17:00:00;988,275;32,147
2021/04/26 18:00:00;988,100;31,467
2021/04/26 19:00:00;989,575;29,903
2021/04/26 20:00:00;990,825;28,950
2021/04/26 21:00:00;991,000;28,787
2021/04/26 22:00:00;991,200;28,833
2021/04/26 23:00:00;991,725;28,990
2021/04/27 00:00:00;991,650;29,083
2021/04/27 01:00:00;991,000;29,130
2021/04/27 02:00:00;989,525;29,070
2021/04/27 03:00:00;989,700;29,013
2021/04/27 04:00:00;989,825;28,873
2021/04/27 05:00:00;989,950;28,757
2021/04/27 06:00:00;990,700;28,640
2021/04/27 07:00:00;990,950;27,960
2021/04/27 08:00:00;991,000;27,593
2021/04/27 09:00:00;991,825;28,030
2021/04/27 10:00:00;992,000;28,617
2021/04/27 11:00:00;991,400;29,583
2021/04/27 12:00:00;990,875;30,123
2021/04/27 13:00:00;989,625;30,903
2021/04/27 14:00:00;988,200;32,973
2021/04/27 15:00:00;987,150;33,967
2021/04/27 16:00:00;986,025;33,710
2021/04/27 17:00:00;985,775;32,890
2021/04/27 18:00:00;985,975;31,583
2021/04/27 19:00:00;986,900;30,577
2021/04/27 20:00:00;987,975;29,973
2021/04/27 21:00:00;988,625;30,047
2021/04/27 22:00:00;989,450;29,803
2021/04/27 23:00:00;989,925;29,663
2021/04/28 00:00:00;989,750;29,570
2021/04/28 01:00:00;988,825;29,460
2021/04/28 02:00:00;988,800;29,280
2021/04/28 03:00:00;989,225;29,013
2021/04/28 04:00:00;990,125;28,757
2021/04/28 05:00:00;990,525;28,500
2021/04/28 06:00:00;990,475;28,327
2021/04/28 07:00:00;990,950;27,803
2021/04/28 08:00:00;991,900;27,990
2021/04/28 09:00:00;992,500;28,397
2021/04/28 10:00:00;992,250;29,450
2021/04/28 11:00:00;992,225;30,547
2021/04/28 12:00:00;991,575;31,320
2021/04/28 13:00:00;990,350;32,617
2021/04/28 14:00:00;989,575;33,873
2021/04/28 15:00:00;988,325;33,500
2021/04/28 16:00:00;987,800;32,723
2021/04/28 17:00:00;987,800;31,593
2021/04/28 18:00:00;988,750;30,390
2021/04/28 19:00:00;989,275;29,153
2021/04/28 20:00:00;989,900;28,403
2021/04/28 21:00:00;991,250;28,780
2021/04/28 22:00:00;991,475;28,773
2021/04/28 23:00:00;991,350;28,733
2021/04/29 00:00:00;991,050;28,653
2021/04/29 01:00:00;991,575;28,593
2021/04/29 02:00:00;991,700;28,500
2021/04/29 03:00:00;991,600;28,420
2021/04/29 04:00:00;991,850;28,297
2021/04/29 05:00:00;991,950;28,083
2021/04/29 06:00:00;992,200;28,177
2021/04/29 07:00:00;993,025;27,763
2021/04/29 08:00:00;993,550;27,857
2021/04/29 09:00:00;993,900;28,153
2021/04/29 10:00:00;994,150;28,983
2021/04/29 11:00:00;993,825;29,547
2021/04/29 12:00:00;993,250;31,437
2021/04/29 13:00:00;992,525;31,913
2021/04/29 14:00:00;991,700;30,983
2021/04/29 15:00:00;990,875;30,273
2021/04/29 16:00:00;990,175;29,973
2021/04/29 17:00:00;990,050;29,857
2021/04/29 18:00:00;990,000;29,170
2021/04/29 19:00:00;990,000;28,473
2021/04/29 20:00:00;990,475;28,170
2021/04/29 21:00:00;991,125;28,187
2021/04/29 22:00:00;991,650;28,153
2021/04/29 23:00:00;991,650;28,187
2021/04/30 00:00:00;991,775;28,200
2021/04/30 01:00:00;991,425;28,233
2021/04/30 02:00:00;991,300;28,333
2021/04/30 03:00:00;991,425;28,437
2021/04/30 04:00:00;991,425;28,437
2021/04/30 05:00:00;991,475;28,350
2021/04/30 06:00:00;991,775;28,320
2021/04/30 07:00:00;992,550;28,310
2021/04/30 08:00:00;993,250;28,437
2021/04/30 09:00:00;993,600;28,780
2021/04/30 10:00:00;993,775;29,053
2021/04/30 11:00:00;993,125;29,560
2021/04/30 12:00:00;992,225;30,490
2021/04/30 13:00:00;991,175;31,420
2021/04/30 14:00:00;990,100;33,130
2021/04/30 15:00:00;988,800;33,000
2021/04/30 16:00:00;987,850;32,973
2021/04/30 17:00:00;987,975;31,843
2021/04/30 18:00:00;988,150;30,773
2021/04/30 19:00:00;989,325;30,060
2021/04/30 20:00:00;989,225;29,357
2021/04/30 21:00:00;990,100;29,560
2021/04/30 22:00:00;990,400;29,500
2021/04/30 23:00:00;990,650;29,380
2021/05/01 00:00:00;990,700;29,287
2021/05/01 01:00:00;990,750;29,250
2021/05/01 02:00:00;990,225;29,187
2021/05/01 03:00:00;990,000;29,060
2021/05/01 04:00:00;990,425;28,950
2021/05/01 05:00:00;990,900;28,750
2021/05/01 06:00:00;991,825;28,570
2021/05/01 07:00:00;992,425;28,450
2021/05/01 08:00:00;993,600;28,257
2021/05/01 09:00:00;994,800;28,373
2021/05/01 10:00:00;994,250;28,630
2021/05/01 11:00:00;993,425;29,107
2021/05/01 12:00:00;992,525;29,717
2021/05/01 13:00:00;991,050;30,500
2021/05/01 14:00:00;990,225;31,600
2021/05/01 15:00:00;989,050;33,013
2021/05/01 16:00:00;988,625;32,617
2021/05/01 17:00:00;988,575;31,820
2021/05/01 18:00:00;988,575;30,857
2021/05/01 19:00:00;989,275;29,750
2021/05/01 20:00:00;990,525;29,700
2021/05/01 21:00:00;990,875;29,897
2021/05/01 22:00:00;991,650;29,850
2021/05/01 23:00:00;991,050;29,647
2021/05/02 00:00:00;991,825;29,500
2021/05/02 01:00:00;991,575;29,310
2021/05/02 02:00:00;991,075;28,990
2021/05/02 03:00:00;990,750;28,630
2021/05/02 04:00:00;990,600;28,467
2021/05/02 05:00:00;990,425;28,177
2021/05/02 06:00:00;991,050;28,100
2021/05/02 07:00:00;992,200;27,750
2021/05/02 08:00:00;993,025;28,130
2021/05/02 09:00:00;993,775;28,773
2021/05/02 10:00:00;993,300;29,343
2021/05/02 11:00:00;992,825;30,280
2021/05/02 12:00:00;992,000;31,060
2021/05/02 13:00:00;991,050;32,000
2021/05/02 14:00:00;990,050;31,983
2021/05/02 15:00:00;988,750;31,843
2021/05/02 16:00:00;988,025;30,890
2021/05/02 17:00:00;987,975;29,937
2021/05/02 18:00:00;988,275;29,193
2021/05/02 19:00:00;989,150;28,553
2021/05/02 20:00:00;989,925;28,530
2021/05/02 21:00:00;991,100;28,507
2021/05/02 22:00:00;991,650;28,600
2021/05/02 23:00:00;991,775;28,483
2021/05/03 00:00:00;990,725;28,257
2021/05/03 01:00:00;990,450;28,060
2021/05/03 02:00:00;990,775;27,880
2021/05/03 03:00:00;990,600;27,537
2021/05/03 04:00:00;990,725;27,297
2021/05/03 05:00:00;991,425;27,200
2021/05/03 06:00:00;992,300;27,560
2021/05/03 07:00:00;992,550;27,250
2021/05/03 08:00:00;993,500;27,653
2021/05/03 09:00:00;993,550;28,310
2021/05/03 10:00:00;993,175;28,700
2021/05/03 11:00:00;992,550;29,437
2021/05/03 12:00:00;991,575;31,013
2021/05/03 13:00:00;990,525;32,343
2021/05/03 14:00:00;989,450;33,547
2021/05/03 15:00:00;988,400;33,617
2021/05/03 16:00:00;987,800;32,983
2021/05/03 17:00:00;987,450;32,000
2021/05/03 18:00:00;988,100;30,750
2021/05/03 19:00:00;988,200;29,630
2021/05/03 20:00:00;988,525;28,750
2021/05/03 21:00:00;989,150;28,687
2021/05/03 22:00:00;989,875;28,617
2021/05/03 23:00:00;990,275;28,577
2021/05/04 00:00:00;989,625;28,500
2021/05/04 01:00:00;989,175;28,397
2021/05/04 02:00:00;988,950;28,263
2021/05/04 03:00:00;989,225;28,000
2021/05/04 04:00:00;989,900;27,717
2021/05/04 05:00:00;990,775;27,437
2021/05/04 06:00:00;991,250;27,217
2021/05/04 07:00:00;991,850;26,873
2021/05/04 08:00:00;992,600;27,483
2021/05/04 09:00:00;993,325;27,670
2021/05/04 10:00:00;993,250;28,373
2021/05/04 11:00:00;992,875;29,723
2021/05/04 12:00:00;992,225;30,593
2021/05/04 13:00:00;990,575;31,833
2021/05/04 14:00:00;989,400;33,023
2021/05/04 15:00:00;988,625;33,843
2021/05/04 16:00:00;989,100;32,147
2021/05/04 17:00:00;990,450;30,763
2021/05/04 18:00:00;990,225;28,577
2021/05/04 19:00:00;990,725;27,740
2021/05/04 20:00:00;990,475;27,107
2021/05/04 21:00:00;991,300;27,217
2021/05/04 22:00:00;992,200;27,193
2021/05/04 23:00:00;992,075;27,140
2021/05/05 00:00:00;992,125;27,117
2021/05/05 01:00:00;991,300;27,047
2021/05/05 02:00:00;990,775;27,023
2021/05/05 03:00:00;990,825;26,973
2021/05/05 04:00:00;991,175;26,937
2021/05/05 05:00:00;991,475;26,897
2021/05/05 06:00:00;991,850;27,297
2021/05/05 07:00:00;992,300;27,163
2021/05/05 08:00:00;993,500;27,403
2021/05/05 09:00:00;994,625;27,693
2021/05/05 10:00:00;994,250;28,093
2021/05/05 11:00:00;993,325;28,343
2021/05/05 12:00:00;992,375;28,927
2021/05/05 13:00:00;992,000;29,700
2021/05/05 14:00:00;990,750;30,490
2021/05/05 15:00:00;989,875;30,897
2021/05/05 16:00:00;989,225;30,507
2021/05/05 17:00:00;988,525;29,460
2021/05/05 18:00:00;988,525;28,780
2021/05/05 19:00:00;989,400;28,123
2021/05/05 20:00:00;990,125;27,913
2021/05/05 21:00:00;990,475;27,653
2021/05/05 22:00:00;991,075;27,403
2021/05/05 23:00:00;991,425;27,523
2021/05/06 00:00:00;991,375;27,750
2021/05/06 01:00:00;991,300;27,913
2021/05/06 02:00:00;991,200;27,983
2021/05/06 03:00:00;990,900;27,937
2021/05/06 04:00:00;991,075;27,797
2021/05/06 05:00:00;991,950;27,723
2021/05/06 06:00:00;992,775;27,927
2021/05/06 07:00:00;993,375;27,897
2021/05/06 08:00:00;994,500;27,880
2021/05/06 09:00:00;994,800;28,333
2021/05/06 10:00:00;994,500;28,973
2021/05/06 11:00:00;993,825;29,717
2021/05/06 12:00:00;993,250;30,473
2021/05/06 13:00:00;992,350;31,467
2021/05/06 14:00:00;991,000;33,170
2021/05/06 15:00:00;989,525;33,670
2021/05/06 16:00:00;988,450;33,443
2021/05/06 17:00:00;988,025;32,023
2021/05/06 18:00:00;988,625;30,623
2021/05/06 19:00:00;989,750;29,287
2021/05/06 20:00:00;991,300;28,733
2021/05/06 21:00:00;993,325;27,210
2021/05/06 22:00:00;995,675;26,013
2021/05/06 23:00:00;996,925;25,523
2021/05/07 00:00:00;996,800;24,857
2021/05/07 01:00:00;996,075;24,507
2021/05/07 02:00:00;995,375;24,333
2021/05/07 03:00:00;994,900;24,013
2021/05/07 04:00:00;995,550;23,927
2021/05/07 05:00:00;996,150;23,950
2021/05/07 06:00:00;996,150;23,843
2021/05/07 07:00:00;997,375;25,483
2021/05/07 08:00:00;997,575;26,117
2021/05/07 09:00:00;998,450;26,937
2021/05/07 10:00:00;998,100;27,373
2021/05/07 11:00:00;997,575;27,780
2021/05/07 12:00:00;997,625;28,803
2021/05/07 13:00:00;995,975;28,250
2021/05/07 14:00:00;995,550;27,880
2021/05/07 15:00:00;994,900;27,920
2021/05/07 16:00:00;994,150;27,990
2021/05/07 17:00:00;993,725;28,000
2021/05/07 18:00:00;993,550;27,647
2021/05/07 19:00:00;994,250;27,687
2021/05/07 20:00:00;995,150;27,233
2021/05/07 21:00:00;995,975;26,547
2021/05/07 22:00:00;996,750;26,223
2021/05/07 23:00:00;996,625;26,030
2021/05/08 00:00:00;996,500;25,897
2021/05/08 01:00:00;996,025;25,803
2021/05/08 02:00:00;995,675;25,687
2021/05/08 03:00:00;995,375;25,593
2021/05/08 04:00:00;995,850;25,490
2021/05/08 05:00:00;996,250;25,390
2021/05/08 06:00:00;997,200;26,140
2021/05/08 07:00:00;997,450;26,820
2021/05/08 08:00:00;998,400;27,350
2021/05/08 09:00:00;998,750;27,740
2021/05/08 10:00:00;999,400;27,897
2021/05/08 11:00:00;999,100;28,560
2021/05/08 12:00:00;997,850;29,653
2021/05/08 13:00:00;997,100;30,483
2021/05/08 14:00:00;995,550;31,350
2021/05/08 15:00:00;994,600;31,733
2021/05/08 16:00:00;993,725;31,443
2021/05/08 17:00:00;993,250;30,663
2021/05/08 18:00:00;993,125;30,083
2021/05/08 19:00:00;994,300;29,053
2021/05/08 20:00:00;994,950;28,653
2021/05/08 21:00:00;995,600;28,077
2021/05/08 22:00:00;996,275;27,647
2021/05/08 23:00:00;996,100;27,287
2021/05/09 00:00:00;995,500;27,000
2021/05/09 01:00:00;995,075;26,700
2021/05/09 02:00:00;994,425;26,490
2021/05/09 03:00:00;993,775;26,327
2021/05/09 04:00:00;993,850;26,123
2021/05/09 05:00:00;994,425;25,797
2021/05/09 06:00:00;995,325;26,663
2021/05/09 07:00:00;995,975;27,013
2021/05/09 08:00:00;996,800;27,537
2021/05/09 09:00:00;997,625;27,967
2021/05/09 10:00:00;997,500;28,413
2021/05/09 11:00:00;997,325;29,083
2021/05/09 12:00:00;996,500;29,857
2021/05/09 13:00:00;995,250;30,687
2021/05/09 14:00:00;994,300;31,523
2021/05/09 15:00:00;993,350;31,437
2021/05/09 16:00:00;992,175;31,023
2021/05/09 17:00:00;992,000;30,093
2021/05/09 18:00:00;992,475;29,327
2021/05/09 19:00:00;992,875;28,560
2021/05/09 20:00:00;994,000;28,100
2021/05/09 21:00:00;995,975;27,717
2021/05/09 22:00:00;997,025;27,380
2021/05/09 23:00:00;997,100;27,153
2021/05/10 00:00:00;996,450;26,750
2021/05/10 01:00:00;995,675;26,403
2021/05/10 02:00:00;994,975;26,147
2021/05/10 03:00:00;994,850;25,937
2021/05/10 04:00:00;994,650;25,773
2021/05/10 05:00:00;995,150;25,617
2021/05/10 06:00:00;996,450;26,233
2021/05/10 07:00:00;996,375;26,163
2021/05/10 08:00:00;996,375;26,500
2021/05/10 09:00:00;996,500;27,367
2021/05/10 10:00:00;996,325;28,030
2021/05/10 11:00:00;995,600;28,687
2021/05/10 12:00:00;995,250;29,897
2021/05/10 13:00:00;994,475;31,083
2021/05/10 14:00:00;993,725;31,787
2021/05/10 15:00:00;992,600;32,280
2021/05/10 16:00:00;991,650;31,990
2021/05/10 17:00:00;991,175;31,390
2021/05/10 18:00:00;991,400;30,537
2021/05/10 19:00:00;992,700;29,773
2021/05/10 20:00:00;994,200;29,297
2021/05/10 21:00:00;994,775;29,147
2021/05/10 22:00:00;995,325;29,093
2021/05/10 23:00:00;997,200;27,723
2021/05/11 00:00:00;995,675;25,890
2021/05/11 01:00:00;994,900;25,570
2021/05/11 02:00:00;994,200;25,223
2021/05/11 03:00:00;993,825;24,937
2021/05/11 04:00:00;995,550;24,937
2021/05/11 05:00:00;995,900;24,810
2021/05/11 06:00:00;996,150;24,693
2021/05/11 07:00:00;996,025;26,083
2021/05/11 08:00:00;996,250;26,310
2021/05/11 09:00:00;996,625;26,640
2021/05/11 10:00:00;996,750;27,780
2021/05/11 11:00:00;996,150;28,710
2021/05/11 12:00:00;995,675;29,943
2021/05/11 13:00:00;994,900;31,547
2021/05/11 14:00:00;993,900;33,147
