Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 18/08/2021
TIME       : 20:27:52
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Douka_Longo_Baro_210818202752_BX056.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =BB00-BX056  219.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo_Baro
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Series settings]
  Serial number           =BB00-BX056  219.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo_Baro
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =00:00:12 24/03/21
  End date / time         =00:00:10 17/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


Date/time;Pressure[cmH2O];Temperature[°C]
2021/04/15 22:00:00;1002,500;30,850
2021/04/15 23:00:00;1002,875;32,083
2021/04/16 00:00:00;1002,125;29,723
2021/04/16 01:00:00;1002,000;28,107
2021/04/16 02:00:00;1001,300;27,460
2021/04/16 03:00:00;1000,800;26,387
2021/04/16 04:00:00;1001,300;25,677
2021/04/16 05:00:00;1001,750;25,210
2021/04/16 06:00:00;1002,325;24,943
2021/04/16 07:00:00;1003,250;26,183
2021/04/16 08:00:00;1004,400;30,537
2021/04/16 09:00:00;1004,350;34,850
2021/04/16 10:00:00;1004,100;36,647
2021/04/16 11:00:00;1003,525;37,863
2021/04/16 12:00:00;1002,400;38,967
2021/04/16 13:00:00;1001,000;40,637
2021/04/16 14:00:00;1000,000;42,740
2021/04/16 15:00:00;999,100;41,560
2021/04/16 16:00:00;998,600;40,113
2021/04/16 17:00:00;998,525;39,700
2021/04/16 18:00:00;998,850;37,350
2021/04/16 19:00:00;999,300;33,710
2021/04/16 20:00:00;1000,500;32,427
2021/04/16 21:00:00;1001,175;32,090
2021/04/16 22:00:00;1001,425;30,553
2021/04/16 23:00:00;1001,925;29,137
2021/04/17 00:00:00;1001,750;28,357
2021/04/17 01:00:00;1001,500;27,247
2021/04/17 02:00:00;1001,250;26,420
2021/04/17 03:00:00;1000,875;25,873
2021/04/17 04:00:00;1001,300;25,373
2021/04/17 05:00:00;1002,250;24,927
2021/04/17 06:00:00;1002,950;24,623
2021/04/17 07:00:00;1003,450;25,530
2021/04/17 08:00:00;1004,450;29,827
2021/04/17 09:00:00;1004,925;34,113
2021/04/17 10:00:00;1004,350;35,933
2021/04/17 11:00:00;1003,725;37,043
2021/04/17 12:00:00;1002,450;38,287
2021/04/17 13:00:00;1001,375;39,757
2021/04/17 14:00:00;1000,125;42,460
2021/04/17 15:00:00;999,550;41,100
2021/04/17 16:00:00;998,475;40,280
2021/04/17 17:00:00;998,225;39,833
2021/04/17 18:00:00;998,400;37,067
2021/04/17 19:00:00;998,925;32,717
2021/04/17 20:00:00;1000,675;32,733
2021/04/17 21:00:00;1000,625;32,903
2021/04/17 22:00:00;1000,925;32,577
2021/04/17 23:00:00;1001,825;31,317
2021/04/18 00:00:00;1001,300;30,217
2021/04/18 01:00:00;1001,425;29,083
2021/04/18 02:00:00;1001,575;28,153
2021/04/18 03:00:00;1001,950;27,857
2021/04/18 04:00:00;1002,325;27,450
2021/04/18 05:00:00;1003,200;27,887
2021/04/18 06:00:00;1004,650;28,607
2021/04/18 07:00:00;1006,100;28,567
2021/04/18 08:00:00;1005,025;28,787
2021/04/18 09:00:00;1005,700;29,270
2021/04/18 10:00:00;1005,725;32,060
2021/04/18 11:00:00;1004,925;34,433
2021/04/18 12:00:00;1004,025;36,270
2021/04/18 13:00:00;1002,775;38,317
2021/04/18 14:00:00;1001,825;39,130
2021/04/18 15:00:00;1001,050;38,543
2021/04/18 16:00:00;1000,625;38,467
2021/04/18 17:00:00;1000,550;38,147
2021/04/18 18:00:00;1000,375;37,693
2021/04/18 19:00:00;1001,050;35,137
2021/04/18 20:00:00;1001,500;31,840
2021/04/18 21:00:00;1002,375;29,997
2021/04/18 22:00:00;1003,075;29,927
2021/04/18 23:00:00;1003,250;29,363
2021/04/19 00:00:00;1003,200;28,670
2021/04/19 01:00:00;1002,825;28,053
2021/04/19 02:00:00;1002,375;27,950
2021/04/19 03:00:00;1002,575;27,410
2021/04/19 04:00:00;1002,750;26,623
2021/04/19 05:00:00;1003,075;26,083
2021/04/19 06:00:00;1003,825;26,147
2021/04/19 07:00:00;1005,275;27,427
2021/04/19 08:00:00;1006,100;30,583
2021/04/19 09:00:00;1006,100;33,217
2021/04/19 10:00:00;1005,725;35,397
2021/04/19 11:00:00;1005,225;36,647
2021/04/19 12:00:00;1004,350;37,683
2021/04/19 13:00:00;1002,775;39,460
2021/04/19 14:00:00;1001,625;40,973
2021/04/19 15:00:00;1000,875;40,903
2021/04/19 16:00:00;1000,250;39,967
2021/04/19 17:00:00;1000,375;39,177
2021/04/19 18:00:00;1000,925;37,693
2021/04/19 19:00:00;1001,625;33,677
2021/04/19 20:00:00;1001,425;31,897
2021/04/19 21:00:00;1002,075;29,967
2021/04/19 22:00:00;1002,875;28,973
2021/04/19 23:00:00;1002,950;28,490
2021/04/20 00:00:00;1003,150;27,780
2021/04/20 01:00:00;1003,150;27,630
2021/04/20 02:00:00;1002,825;27,653
2021/04/20 03:00:00;1002,250;27,153
2021/04/20 04:00:00;1002,450;26,490
2021/04/20 05:00:00;1003,200;25,920
2021/04/20 06:00:00;1003,625;25,590
2021/04/20 07:00:00;1004,325;26,747
2021/04/20 08:00:00;1005,450;31,240
2021/04/20 09:00:00;1005,550;35,537
2021/04/20 10:00:00;1004,925;36,927
2021/04/20 11:00:00;1004,525;37,960
2021/04/20 12:00:00;1003,325;39,240
2021/04/20 13:00:00;1002,325;40,077
2021/04/20 14:00:00;1000,625;41,240
2021/04/20 15:00:00;999,350;41,583
2021/04/20 16:00:00;998,600;41,183
2021/04/20 17:00:00;998,025;39,623
2021/04/20 18:00:00;998,800;37,903
2021/04/20 19:00:00;999,675;33,677
2021/04/20 20:00:00;1000,800;32,363
2021/04/20 21:00:00;1001,500;32,310
2021/04/20 22:00:00;1002,075;32,263
2021/04/20 23:00:00;1002,325;30,897
2021/04/21 00:00:00;1001,800;29,317
2021/04/21 01:00:00;1001,800;28,007
2021/04/21 02:00:00;1001,750;27,327
2021/04/21 03:00:00;1002,125;26,967
2021/04/21 04:00:00;1002,325;26,520
2021/04/21 05:00:00;1002,950;25,983
2021/04/21 06:00:00;1004,200;25,723
2021/04/21 07:00:00;1005,275;26,763
2021/04/21 08:00:00;1005,700;29,997
2021/04/21 09:00:00;1005,800;34,600
2021/04/21 10:00:00;1005,300;35,903
2021/04/21 11:00:00;1004,600;37,270
2021/04/21 12:00:00;1003,775;38,507
2021/04/21 13:00:00;1002,325;40,520
2021/04/21 14:00:00;1001,125;41,927
2021/04/21 15:00:00;1000,300;40,363
2021/04/21 16:00:00;999,725;40,757
2021/04/21 17:00:00;999,300;39,973
2021/04/21 18:00:00;1000,125;38,363
2021/04/21 19:00:00;1000,925;33,623
2021/04/21 20:00:00;1001,700;32,700
2021/04/21 21:00:00;1002,575;31,607
2021/04/21 22:00:00;1002,500;30,903
2021/04/21 23:00:00;1002,750;29,530
2021/04/22 00:00:00;1002,375;28,873
2021/04/22 01:00:00;1001,825;28,443
2021/04/22 02:00:00;1001,300;27,967
2021/04/22 03:00:00;1001,500;27,483
2021/04/22 04:00:00;1002,375;27,107
2021/04/22 05:00:00;1003,450;26,863
2021/04/22 06:00:00;1004,200;26,950
2021/04/22 07:00:00;1004,900;27,520
2021/04/22 08:00:00;1006,025;30,590
2021/04/22 09:00:00;1006,125;35,850
2021/04/22 10:00:00;1005,675;36,887
2021/04/22 11:00:00;1005,050;38,083
2021/04/22 12:00:00;1003,775;39,037
2021/04/22 13:00:00;1002,200;39,967
2021/04/22 14:00:00;1000,425;40,637
2021/04/22 15:00:00;999,050;37,363
2021/04/22 16:00:00;999,100;33,397
2021/04/22 17:00:00;999,600;33,287
2021/04/22 18:00:00;1000,800;31,803
2021/04/22 19:00:00;1001,700;31,317
2021/04/22 20:00:00;1002,450;30,740
2021/04/22 21:00:00;1003,375;29,427
2021/04/22 22:00:00;1003,700;28,660
2021/04/22 23:00:00;1003,400;27,850
2021/04/23 00:00:00;1003,200;28,043
2021/04/23 01:00:00;1002,875;27,973
2021/04/23 02:00:00;1002,500;27,683
2021/04/23 03:00:00;1003,075;27,013
2021/04/23 04:00:00;1003,075;26,723
2021/04/23 05:00:00;1002,875;25,210
2021/04/23 06:00:00;1003,500;25,380
2021/04/23 07:00:00;1004,775;26,053
2021/04/23 08:00:00;1006,050;28,647
2021/04/23 09:00:00;1006,425;31,920
2021/04/23 10:00:00;1006,800;32,920
2021/04/23 11:00:00;1006,000;34,607
2021/04/23 12:00:00;1004,925;36,433
2021/04/23 13:00:00;1003,400;38,020
2021/04/23 14:00:00;1001,750;39,357
2021/04/23 15:00:00;1000,800;38,030
2021/04/23 16:00:00;1000,000;37,387
2021/04/23 17:00:00;1000,050;37,270
2021/04/23 18:00:00;1000,500;37,340
2021/04/23 19:00:00;1001,300;34,210
2021/04/23 20:00:00;1001,875;31,303
2021/04/23 21:00:00;1002,825;29,757
2021/04/23 22:00:00;1003,500;29,310
2021/04/23 23:00:00;1003,375;28,873
2021/04/24 00:00:00;1003,125;28,607
2021/04/24 01:00:00;1002,200;28,223
2021/04/24 02:00:00;1001,700;27,803
2021/04/24 03:00:00;1001,300;27,100
2021/04/24 04:00:00;1001,825;27,193
2021/04/24 05:00:00;1002,325;26,553
2021/04/24 06:00:00;1002,625;25,983
2021/04/24 07:00:00;1003,525;27,217
2021/04/24 08:00:00;1004,150;30,613
2021/04/24 09:00:00;1004,400;35,387
2021/04/24 10:00:00;1003,975;36,710
2021/04/24 11:00:00;1003,775;37,653
2021/04/24 12:00:00;1002,775;38,880
2021/04/24 13:00:00;1001,700;40,210
2021/04/24 14:00:00;1000,000;41,303
2021/04/24 15:00:00;998,925;38,577
2021/04/24 16:00:00;999,050;32,960
2021/04/24 17:00:00;999,425;31,717
2021/04/24 18:00:00;1004,825;31,240
2021/04/24 19:00:00;1005,950;24,387
2021/04/24 20:00:00;1005,025;23,630
2021/04/24 21:00:00;1005,825;23,840
2021/04/24 22:00:00;1005,450;23,647
2021/04/24 23:00:00;1005,575;24,170
2021/04/25 00:00:00;1004,525;24,583
2021/04/25 01:00:00;1004,400;24,647
2021/04/25 02:00:00;1003,750;24,507
2021/04/25 03:00:00;1003,375;24,350
2021/04/25 04:00:00;1003,575;24,240
2021/04/25 05:00:00;1004,200;24,333
2021/04/25 06:00:00;1004,325;24,373
2021/04/25 07:00:00;1005,275;25,193
2021/04/25 08:00:00;1006,925;27,020
2021/04/25 09:00:00;1007,100;30,507
2021/04/25 10:00:00;1007,100;31,710
2021/04/25 11:00:00;1006,550;32,433
2021/04/25 12:00:00;1005,550;34,590
2021/04/25 13:00:00;1003,975;36,387
2021/04/25 14:00:00;1002,650;38,310
2021/04/25 15:00:00;1001,750;38,130
2021/04/25 16:00:00;1001,250;37,060
2021/04/25 17:00:00;1001,125;36,803
2021/04/25 18:00:00;1001,750;36,567
2021/04/25 19:00:00;1002,000;32,497
2021/04/25 20:00:00;1002,200;29,677
2021/04/25 21:00:00;1003,275;28,670
2021/04/25 22:00:00;1003,950;28,100
2021/04/25 23:00:00;1004,200;27,787
2021/04/26 00:00:00;1004,025;27,857
2021/04/26 01:00:00;1003,400;27,137
2021/04/26 02:00:00;1003,075;26,520
2021/04/26 03:00:00;1002,825;26,217
2021/04/26 04:00:00;1003,075;25,740
2021/04/26 05:00:00;1003,825;25,467
2021/04/26 06:00:00;1004,650;25,373
2021/04/26 07:00:00;1005,225;26,507
2021/04/26 08:00:00;1006,175;29,747
2021/04/26 09:00:00;1006,550;34,363
2021/04/26 10:00:00;1006,125;35,257
2021/04/26 11:00:00;1005,475;36,333
2021/04/26 12:00:00;1004,525;38,053
2021/04/26 13:00:00;1003,150;39,107
2021/04/26 14:00:00;1001,625;40,660
2021/04/26 15:00:00;1000,125;39,793
2021/04/26 16:00:00;999,675;38,983
2021/04/26 17:00:00;999,600;38,637
2021/04/26 18:00:00;999,725;36,450
2021/04/26 19:00:00;1001,050;33,483
2021/04/26 20:00:00;1001,425;32,210
2021/04/26 21:00:00;1002,950;32,060
2021/04/26 22:00:00;1003,075;30,397
2021/04/26 23:00:00;1003,075;30,473
2021/04/27 00:00:00;1003,375;30,490
2021/04/27 01:00:00;1002,450;29,710
2021/04/27 02:00:00;1001,175;29,257
2021/04/27 03:00:00;1000,925;29,403
2021/04/27 04:00:00;1001,300;28,630
2021/04/27 05:00:00;1001,750;28,037
2021/04/27 06:00:00;1002,325;27,910
2021/04/27 07:00:00;1002,625;28,107
2021/04/27 08:00:00;1003,075;29,577
2021/04/27 09:00:00;1003,725;33,020
2021/04/27 10:00:00;1003,775;36,037
2021/04/27 11:00:00;1003,075;36,787
2021/04/27 12:00:00;1002,525;37,427
2021/04/27 13:00:00;1001,375;38,670
2021/04/27 14:00:00;999,225;40,530
2021/04/27 15:00:00;998,350;40,740
2021/04/27 16:00:00;997,225;39,483
2021/04/27 17:00:00;997,025;39,100
2021/04/27 18:00:00;997,275;36,397
2021/04/27 19:00:00;998,100;32,170
2021/04/27 20:00:00;999,100;32,090
2021/04/27 21:00:00;1000,125;32,460
2021/04/27 22:00:00;1001,050;30,553
2021/04/27 23:00:00;1001,250;29,317
2021/04/28 00:00:00;1001,300;29,217
2021/04/28 01:00:00;1000,550;28,553
2021/04/28 02:00:00;1000,250;28,020
2021/04/28 03:00:00;1000,750;27,770
2021/04/28 04:00:00;1001,500;27,333
2021/04/28 05:00:00;1002,250;27,113
2021/04/28 06:00:00;1002,325;26,723
2021/04/28 07:00:00;1002,875;27,333
2021/04/28 08:00:00;1004,150;29,513
2021/04/28 09:00:00;1004,275;31,943
2021/04/28 10:00:00;1004,400;34,613
2021/04/28 11:00:00;1003,900;36,147
2021/04/28 12:00:00;1002,950;37,350
2021/04/28 13:00:00;1001,875;37,983
2021/04/28 14:00:00;1001,325;39,020
2021/04/28 15:00:00;1000,050;38,763
2021/04/28 16:00:00;999,350;38,780
2021/04/28 17:00:00;999,225;38,960
2021/04/28 18:00:00;999,850;35,460
2021/04/28 19:00:00;1000,800;33,373
2021/04/28 20:00:00;1001,550;31,153
2021/04/28 21:00:00;1002,325;30,340
2021/04/28 22:00:00;1003,200;30,833
2021/04/28 23:00:00;1002,825;29,967
2021/04/29 00:00:00;1002,625;28,700
2021/04/29 01:00:00;1002,625;28,090
2021/04/29 02:00:00;1003,250;28,880
2021/04/29 03:00:00;1003,075;28,770
2021/04/29 04:00:00;1003,325;28,013
2021/04/29 05:00:00;1003,575;27,357
2021/04/29 06:00:00;1003,950;26,710
2021/04/29 07:00:00;1005,200;28,310
2021/04/29 08:00:00;1005,575;30,287
2021/04/29 09:00:00;1005,725;32,950
2021/04/29 10:00:00;1006,000;34,327
2021/04/29 11:00:00;1005,800;35,560
2021/04/29 12:00:00;1004,725;36,233
2021/04/29 13:00:00;1003,775;36,983
2021/04/29 14:00:00;1003,150;37,280
2021/04/29 15:00:00;1002,000;37,590
2021/04/29 16:00:00;1001,575;37,497
2021/04/29 17:00:00;1001,375;36,833
2021/04/29 18:00:00;1001,375;35,530
2021/04/29 19:00:00;1001,625;32,803
2021/04/29 20:00:00;1002,125;30,990
2021/04/29 21:00:00;1002,500;29,903
2021/04/29 22:00:00;1003,150;28,700
2021/04/29 23:00:00;1003,275;28,223
2021/04/30 00:00:00;1003,325;28,053
2021/04/30 01:00:00;1003,025;27,927
2021/04/30 02:00:00;1002,825;27,553
2021/04/30 03:00:00;1003,075;27,827
2021/04/30 04:00:00;1003,075;27,460
2021/04/30 05:00:00;1003,200;26,817
2021/04/30 06:00:00;1003,325;26,660
2021/04/30 07:00:00;1004,150;27,543
2021/04/30 08:00:00;1004,900;31,060
2021/04/30 09:00:00;1005,600;34,490
2021/04/30 10:00:00;1005,350;35,817
2021/04/30 11:00:00;1004,600;36,850
2021/04/30 12:00:00;1003,725;38,280
2021/04/30 13:00:00;1002,400;39,160
2021/04/30 14:00:00;1001,500;39,373
2021/04/30 15:00:00;1000,125;39,873
2021/04/30 16:00:00;999,225;39,293
2021/04/30 17:00:00;999,175;38,327
2021/04/30 18:00:00;999,100;35,880
2021/04/30 19:00:00;1000,675;33,013
2021/04/30 20:00:00;1001,125;33,450
2021/04/30 21:00:00;1001,550;31,183
2021/04/30 22:00:00;1002,200;29,857
2021/04/30 23:00:00;1002,375;29,357
2021/05/01 00:00:00;1002,375;29,427
2021/05/01 01:00:00;1002,700;29,310
2021/05/01 02:00:00;1002,000;29,060
2021/05/01 03:00:00;1001,825;28,083
2021/05/01 04:00:00;1002,075;27,613
2021/05/01 05:00:00;1002,950;27,147
2021/05/01 06:00:00;1003,525;28,373
2021/05/01 07:00:00;1004,400;29,810
2021/05/01 08:00:00;1005,775;31,647
2021/05/01 09:00:00;1006,925;33,240
2021/05/01 10:00:00;1006,300;34,583
2021/05/01 11:00:00;1005,550;34,927
2021/05/01 12:00:00;1004,350;36,357
2021/05/01 13:00:00;1002,900;37,660
2021/05/01 14:00:00;1001,750;39,137
2021/05/01 15:00:00;1000,625;39,427
2021/05/01 16:00:00;1000,125;39,130
2021/05/01 17:00:00;999,850;37,827
2021/05/01 18:00:00;999,850;34,123
2021/05/01 19:00:00;1000,500;32,177
2021/05/01 20:00:00;1001,800;30,880
2021/05/01 21:00:00;1002,450;31,740
2021/05/01 22:00:00;1003,075;30,653
2021/05/01 23:00:00;1002,750;30,210
2021/05/02 00:00:00;1003,450;29,763
2021/05/02 01:00:00;1003,025;29,210
2021/05/02 02:00:00;1002,500;28,833
2021/05/02 03:00:00;1002,575;28,310
2021/05/02 04:00:00;1002,200;27,240
2021/05/02 05:00:00;1002,325;26,600
2021/05/02 06:00:00;1002,750;26,387
2021/05/02 07:00:00;1003,950;26,927
2021/05/02 08:00:00;1005,025;29,817
2021/05/02 09:00:00;1005,650;33,170
2021/05/02 10:00:00;1005,300;34,863
2021/05/02 11:00:00;1004,275;35,717
2021/05/02 12:00:00;1003,650;37,200
2021/05/02 13:00:00;1002,525;38,333
2021/05/02 14:00:00;1001,325;38,723
2021/05/02 15:00:00;1000,125;37,967
2021/05/02 16:00:00;999,300;37,693
2021/05/02 17:00:00;999,300;36,560
2021/05/02 18:00:00;999,725;35,153
2021/05/02 19:00:00;1000,300;31,327
2021/05/02 20:00:00;1001,300;29,160
2021/05/02 21:00:00;1002,200;28,270
2021/05/02 22:00:00;1003,375;30,887
2021/05/02 23:00:00;1003,450;30,410
2021/05/03 00:00:00;1002,500;29,007
2021/05/03 01:00:00;1002,250;28,037
2021/05/03 02:00:00;1002,500;27,247
2021/05/03 03:00:00;1002,075;26,677
2021/05/03 04:00:00;1002,375;26,107
2021/05/03 05:00:00;1003,200;25,677
2021/05/03 06:00:00;1003,950;25,833
2021/05/03 07:00:00;1004,525;26,960
2021/05/03 08:00:00;1005,325;29,677
2021/05/03 09:00:00;1005,525;32,983
2021/05/03 10:00:00;1004,975;35,303
2021/05/03 11:00:00;1004,025;36,857
2021/05/03 12:00:00;1003,200;38,897
2021/05/03 13:00:00;1001,825;39,100
2021/05/03 14:00:00;1000,625;40,960
2021/05/03 15:00:00;999,675;39,693
2021/05/03 16:00:00;999,050;38,147
2021/05/03 17:00:00;999,050;37,100
2021/05/03 18:00:00;999,350;36,137
2021/05/03 19:00:00;999,850;34,780
2021/05/03 20:00:00;1000,050;32,427
2021/05/03 21:00:00;1001,050;30,170
2021/05/03 22:00:00;1001,500;30,280
2021/05/03 23:00:00;1001,875;30,677
2021/05/04 00:00:00;1001,675;29,280
2021/05/04 01:00:00;1001,000;28,380
2021/05/04 02:00:00;1000,675;28,387
2021/05/04 03:00:00;1001,050;27,280
2021/05/04 04:00:00;1001,550;26,433
2021/05/04 05:00:00;1002,325;26,873
2021/05/04 06:00:00;1002,950;26,833
2021/05/04 07:00:00;1003,700;28,490
2021/05/04 08:00:00;1004,650;30,997
2021/05/04 09:00:00;1005,050;33,803
2021/05/04 10:00:00;1005,050;34,933
2021/05/04 11:00:00;1004,400;36,583
2021/05/04 12:00:00;1003,725;37,817
2021/05/04 13:00:00;1001,700;38,700
2021/05/04 14:00:00;1000,500;39,590
2021/05/04 15:00:00;999,425;39,317
2021/05/04 16:00:00;1000,675;38,613
2021/05/04 17:00:00;1002,000;33,567
2021/05/04 18:00:00;1002,250;31,787
2021/05/04 19:00:00;1002,500;28,613
2021/05/04 20:00:00;1002,325;28,263
2021/05/04 21:00:00;1003,125;28,013
2021/05/04 22:00:00;1003,700;27,717
2021/05/04 23:00:00;1003,825;27,310
2021/05/05 00:00:00;1003,650;27,077
2021/05/05 01:00:00;1003,200;26,810
2021/05/05 02:00:00;1002,575;26,693
2021/05/05 03:00:00;1002,575;26,560
2021/05/05 04:00:00;1002,825;26,357
2021/05/05 05:00:00;1003,575;26,160
2021/05/05 06:00:00;1003,575;26,803
2021/05/05 07:00:00;1004,275;27,233
2021/05/05 08:00:00;1005,350;27,920
2021/05/05 09:00:00;1006,150;29,897
2021/05/05 10:00:00;1006,025;30,960
2021/05/05 11:00:00;1005,150;32,567
2021/05/05 12:00:00;1004,025;35,123
2021/05/05 13:00:00;1003,325;36,380
2021/05/05 14:00:00;1002,250;38,560
2021/05/05 15:00:00;1001,325;37,863
2021/05/05 16:00:00;1000,800;38,460
2021/05/05 17:00:00;1000,250;38,043
2021/05/05 18:00:00;1000,175;37,223
2021/05/05 19:00:00;1000,675;32,340
2021/05/05 20:00:00;1001,675;30,053
2021/05/05 21:00:00;1002,125;29,233
2021/05/05 22:00:00;1002,700;28,490
2021/05/05 23:00:00;1002,825;28,810
2021/05/06 00:00:00;1002,950;28,507
2021/05/06 01:00:00;1002,875;27,903
2021/05/06 02:00:00;1002,575;27,583
2021/05/06 03:00:00;1002,500;26,810
2021/05/06 04:00:00;1002,700;26,350
2021/05/06 05:00:00;1003,450;26,363
2021/05/06 06:00:00;1004,275;26,693
2021/05/06 07:00:00;1005,275;27,577
2021/05/06 08:00:00;1006,300;30,520
2021/05/06 09:00:00;1006,850;33,420
2021/05/06 10:00:00;1006,125;34,420
2021/05/06 11:00:00;1005,550;35,630
2021/05/06 12:00:00;1004,525;37,020
2021/05/06 13:00:00;1003,400;38,637
2021/05/06 14:00:00;1002,325;38,507
2021/05/06 15:00:00;1000,875;38,763
2021/05/06 16:00:00;999,725;38,210
2021/05/06 17:00:00;999,850;38,310
2021/05/06 18:00:00;1000,750;37,233
2021/05/06 19:00:00;1001,575;35,497
2021/05/06 20:00:00;1002,825;34,850
2021/05/06 21:00:00;1005,650;32,137
2021/05/06 22:00:00;1007,725;26,990
2021/05/06 23:00:00;1009,475;25,077
2021/05/07 00:00:00;1008,350;23,403
2021/05/07 01:00:00;1007,850;23,270
2021/05/07 02:00:00;1007,350;23,177
2021/05/07 03:00:00;1007,150;23,363
2021/05/07 04:00:00;1008,175;23,567
2021/05/07 05:00:00;1008,350;23,733
2021/05/07 06:00:00;1008,675;23,677
2021/05/07 07:00:00;1009,475;24,030
2021/05/07 08:00:00;1009,425;25,247
2021/05/07 09:00:00;1010,450;26,513
2021/05/07 10:00:00;1010,200;27,037
2021/05/07 11:00:00;1009,500;28,473
2021/05/07 12:00:00;1008,875;31,583
2021/05/07 13:00:00;1008,050;32,363
2021/05/07 14:00:00;1007,100;29,920
2021/05/07 15:00:00;1006,425;28,717
2021/05/07 16:00:00;1005,700;29,670
2021/05/07 17:00:00;1005,325;29,887
2021/05/07 18:00:00;1005,450;30,733
2021/05/07 19:00:00;1006,100;28,100
2021/05/07 20:00:00;1007,350;27,043
2021/05/07 21:00:00;1008,125;26,803
2021/05/07 22:00:00;1008,600;26,397
2021/05/07 23:00:00;1008,250;26,357
2021/05/08 00:00:00;1008,350;26,160
2021/05/08 01:00:00;1007,850;25,920
2021/05/08 02:00:00;1007,275;25,747
2021/05/08 03:00:00;1007,150;25,613
2021/05/08 04:00:00;1007,625;25,553
2021/05/08 05:00:00;1008,225;25,653
2021/05/08 06:00:00;1008,725;25,623
2021/05/08 07:00:00;1009,350;26,160
2021/05/08 08:00:00;1010,075;27,397
2021/05/08 09:00:00;1010,750;28,567
2021/05/08 10:00:00;1011,175;29,653
2021/05/08 11:00:00;1010,925;30,560
2021/05/08 12:00:00;1009,450;32,507
2021/05/08 13:00:00;1008,250;33,933
2021/05/08 14:00:00;1006,800;34,833
2021/05/08 15:00:00;1005,800;35,113
2021/05/08 16:00:00;1004,975;34,880
2021/05/08 17:00:00;1004,525;34,897
2021/05/08 18:00:00;1004,650;34,007
2021/05/08 19:00:00;1005,150;31,130
2021/05/08 20:00:00;1006,225;30,387
2021/05/08 21:00:00;1007,225;29,427
2021/05/08 22:00:00;1007,675;28,340
2021/05/08 23:00:00;1007,750;27,427
2021/05/09 00:00:00;1007,300;26,757
2021/05/09 01:00:00;1006,550;26,350
2021/05/09 02:00:00;1005,900;26,060
2021/05/09 03:00:00;1005,450;25,747
2021/05/09 04:00:00;1005,650;25,350
2021/05/09 05:00:00;1006,150;25,177
2021/05/09 06:00:00;1006,850;24,983
2021/05/09 07:00:00;1007,975;25,983
2021/05/09 08:00:00;1008,500;28,147
2021/05/09 09:00:00;1009,100;31,460
2021/05/09 10:00:00;1009,450;32,793
2021/05/09 11:00:00;1008,800;33,710
2021/05/09 12:00:00;1007,950;35,037
2021/05/09 13:00:00;1006,500;35,443
2021/05/09 14:00:00;1005,600;37,373
2021/05/09 15:00:00;1004,275;37,333
2021/05/09 16:00:00;1003,325;36,483
2021/05/09 17:00:00;1003,275;36,630
2021/05/09 18:00:00;1004,225;34,537
2021/05/09 19:00:00;1004,850;32,460
2021/05/09 20:00:00;1006,550;30,770
2021/05/09 21:00:00;1007,650;28,577
2021/05/09 22:00:00;1009,100;28,020
2021/05/09 23:00:00;1009,250;26,943
2021/05/10 00:00:00;1008,100;26,240
2021/05/10 01:00:00;1007,625;25,537
2021/05/10 02:00:00;1007,025;25,210
2021/05/10 03:00:00;1006,975;25,287
2021/05/10 04:00:00;1006,775;25,177
2021/05/10 05:00:00;1007,400;25,100
2021/05/10 06:00:00;1008,100;25,170
2021/05/10 07:00:00;1008,300;25,333
2021/05/10 08:00:00;1008,300;26,113
2021/05/10 09:00:00;1008,375;27,677
2021/05/10 10:00:00;1008,125;30,793
2021/05/10 11:00:00;1007,500;33,520
2021/05/10 12:00:00;1006,800;35,060
2021/05/10 13:00:00;1005,925;35,387
2021/05/10 14:00:00;1005,175;35,943
2021/05/10 15:00:00;1003,900;35,920
2021/05/10 16:00:00;1003,075;36,270
2021/05/10 17:00:00;1003,025;36,723
2021/05/10 18:00:00;1003,275;35,927
2021/05/10 19:00:00;1003,900;33,077
2021/05/10 20:00:00;1005,650;31,880
2021/05/10 21:00:00;1006,400;31,240
2021/05/10 22:00:00;1006,850;30,840
2021/05/10 23:00:00;1008,250;28,410
2021/05/11 00:00:00;1007,600;25,710
2021/05/11 01:00:00;1006,425;25,507
2021/05/11 02:00:00;1006,100;25,460
